GEO_ID,NAME,DP05_0002PE,DP05_0003PE,DP05_0005PE,DP05_0006PE,DP05_0007PE,DP05_0008PE,DP05_0009PE,DP05_0010PE,DP05_0011PE,DP05_0012PE,DP05_0013PE,DP05_0014PE,DP05_0015PE,DP05_0016PE,DP05_0017PE,DP05_0019PE,DP05_0024PE,DP05_0037PE,DP05_0038PE,DP05_0039PE,DP05_0044PE,DP05_0071PE
id,Geographic Area Name,Percent Male,Percent Female,Percent 5 and under,Percent 5 to 9,Percent 10 to 14,Percent 15 to 19,Percent 20 to 24,Percent 25 to 34 years,Percent 35 to 44 years,Percent 45 to 54 years,Percent 55 to 59 years,Percent 60 to 64 years,Percent 65 to 74 years,Percent 75 to 84 years,Percent 85 years and over,Percent under 18 years,Percent 65 years and over,Percent White,Percent Black ,Percent American Indian and Alaska Native,Percent Asian,Percent Hispanic/Latino
0500000US51089,"Henry County, Virginia",48.4,51.6,4.7,5.5,5.7,5.3,5,10.1,10.5,14,8.2,7.3,12.8,8.3,2.6,19.5,23.6,72.6,22.7,0.1,0.6,5.5
0500000US51091,"Highland County, Virginia",48.2,51.8,3.9,3,3.4,2,2.8,7.1,8.1,10,8.3,12.7,23.1,13.3,2.5,11.7,38.9,99.3,0,0.1,0,0
0500000US51093,"Isle of Wight County, Virginia",49,51,5.2,6.2,5.8,6,5.1,10.9,11.8,14.1,8.3,8.1,11.1,6,1.6,20.9,18.6,72.1,22.5,0.4,1,3.1
0500000US51095,"James City County, Virginia",48.2,51.8,4.8,5.5,6.1,6.1,4.9,9.7,11.1,12.9,6.7,7.7,13.8,7.8,3,20.1,24.6,80.4,13.1,0.1,2.5,5.8
0500000US51097,"King and Queen County, Virginia",50,50,5.3,6,4.4,5.4,4.7,9,12.3,14.4,8.4,6.9,14.7,6.9,1.5,19.4,23.1,67.5,26.5,0,0,3.2
0500000US51099,"King George County, Virginia",50.4,49.6,6.2,7.2,7.7,6.2,6.5,12.1,14,14.7,6.6,6.1,7.8,3.4,1.6,25.3,12.8,78.2,16.3,0.2,1.3,5.4
0500000US51101,"King William County, Virginia",48.9,51.1,5.5,7.5,5.8,7,5.2,12.7,12.6,13.9,7.6,6.5,9.1,4.9,1.7,22.6,15.7,79,16.4,0.8,1.2,2.6
0500000US51103,"Lancaster County, Virginia",46.9,53.1,4,4.9,3.7,4.3,2.7,8.2,8.5,10.2,7.9,9.4,18.8,11.9,5.4,15.3,36.2,68.1,30.8,0,0.8,0.6
0500000US51105,"Lee County, Virginia",52.3,47.7,4.5,4.8,5.8,4.6,5.2,12.9,12.5,14,8.8,6.2,12.2,6.7,1.9,18.5,20.8,93.6,4.1,0.3,0.3,2
0500000US51107,"Loudoun County, Virginia",49.5,50.5,7.2,8.3,8.4,7,5.1,12,17.2,15.8,5.9,4.3,5.5,2.6,0.9,28.5,9,65,7.6,0.3,18.6,13.6
0500000US51109,"Louisa County, Virginia",49.1,50.9,5.6,6.4,5.1,5,5.1,11.5,11.5,13.8,7.8,8.6,12.4,5.6,1.6,20.4,19.6,79.7,14.9,0.2,0.6,2.9
0500000US51111,"Lunenburg County, Virginia",51.3,48.7,4.6,3.8,5.9,5.6,6.9,10.3,12.6,13.1,6.9,8.8,12.6,6,2.9,18.2,21.5,63.2,31.2,0,2.8,5
0500000US51113,"Madison County, Virginia",48.6,51.4,4.7,6.1,6.3,5.5,4.7,12.3,9.9,13.1,8.1,7.8,12.4,7.2,2,20.6,21.6,85.5,8.3,0,0.8,2.9
0500000US51115,"Mathews County, Virginia",49.9,50.1,3.8,2.6,3.4,7.4,4.2,7.9,9.9,12,6.3,11.4,18.4,9.8,3,14.7,31.2,87.8,8.8,0.4,0.6,2.5
0500000US51117,"Mecklenburg County, Virginia",48.5,51.5,5.1,4.4,6.2,5.1,5.3,10,10,12.7,7.9,8.3,14.4,7.7,3.1,18.9,25.1,62.5,35.4,0.6,0.1,3
0500000US51119,"Middlesex County, Virginia",48.7,51.3,4,5.4,4.2,4.3,3.7,9.4,7.8,12.8,8.6,8.9,17.6,10.5,3,16.2,31.1,78.3,13.9,0.5,0.1,1.2
0500000US51121,"Montgomery County, Virginia",51.6,48.4,4.4,4,4.6,13.5,16.5,14.1,10.2,10.6,4.4,5.6,7.1,3.7,1.3,15.5,12.2,85.6,4.5,0.4,6.6,3.2
0500000US51125,"Nelson County, Virginia",48.8,51.2,4.5,6,5.3,4.6,4.9,8.7,9.6,12.3,7.6,10.7,16.5,7.5,2,18.6,26,84.5,13,0,0.2,4.2
0500000US51127,"New Kent County, Virginia",50.1,49.9,5.5,5.7,6.2,5.6,4.5,11.8,13.2,15.2,7.6,8.1,11.3,4.3,1,20.6,16.5,81.4,12,0.8,1.1,3.3
0500000US51131,"Northampton County, Virginia",48.1,51.9,5.3,4.6,7.2,4.7,5.1,9.6,9.5,11.1,8.8,8.3,14.9,6.6,4.5,19.9,26,62,33.3,0,1,8.8
0500000US51133,"Northumberland County, Virginia",48.7,51.3,3,5.9,4.2,3.7,2.7,7.4,7,12.1,5.7,11.6,21.2,11.8,3.7,14.9,36.7,70.6,27.3,0.2,0.1,0.9
0500000US51135,"Nottoway County, Virginia",54.9,45.1,5.3,5.7,5.1,6.1,6.4,13.9,11.7,13.3,6.7,6.7,10.4,5.7,2.8,19.4,19,57.1,40.7,0.1,0.3,4.4
0500000US51137,"Orange County, Virginia",49.2,50.8,5.7,6.5,6.1,6.3,5.3,10.6,12.2,13.3,7.7,6.6,11.4,6.7,1.6,22.1,19.7,81.5,12.8,0.3,0.9,5
0500000US51139,"Page County, Virginia",49.4,50.6,4.8,4.8,6.9,5.5,4.9,10.9,11.7,14.7,8.1,6.8,12.1,7.2,1.6,20.3,20.9,95.3,1.4,0.1,0.4,2
0500000US51141,"Patrick County, Virginia",49.7,50.3,4.4,5,5,4.3,5,9,10,15.1,8.2,7.9,14.5,8.9,2.8,17.6,26.2,92.1,5.9,0.2,0.4,3.1
0500000US51143,"Pittsylvania County, Virginia",49.2,50.8,4.2,5.5,5.6,5.9,5.1,10.3,11,14.6,7.7,8.5,12.9,7.1,1.9,19.1,21.8,75.4,20.1,0.1,0.4,2.6
0500000US51145,"Powhatan County, Virginia",53.2,46.8,4.5,4.4,5.6,6.2,5.3,10.5,13.2,16.8,8.2,7.5,11.6,4.5,1.6,18.3,17.7,87.2,10,0.1,0.3,2.2
0500000US51147,"Prince Edward County, Virginia",49.5,50.5,4.6,3.9,4.6,14.6,15.3,9.9,9.6,9.8,5.4,6.2,9,4.5,2.6,16.1,16.1,64.3,30.9,0.3,0.8,4.2
0500000US51149,"Prince George County, Virginia",54,46,5.6,5.4,7.1,6.5,6.3,15.6,14.9,12.9,6.6,5.6,8.3,4.4,0.8,21.8,13.4,58.9,32.7,0.6,1.5,8.1
0500000US51153,"Prince William County, Virginia",50,50,7.4,7.5,7.8,7,6.3,13.6,15.3,14.5,6.2,4.8,6.2,2.6,0.8,27.3,9.5,56.6,21,0.4,8.4,23.5
0500000US51155,"Pulaski County, Virginia",50.1,49.9,4.7,4.5,5.3,5.3,5.4,11.2,11.2,14.9,8.1,7,13.2,7.5,1.8,17.8,22.5,92.1,4.3,0,0.7,1.8
0500000US51157,"Rappahannock County, Virginia",50.7,49.3,4.8,3.8,5.9,5.4,5.5,9.7,9.2,12.6,8.1,9.1,15.8,6.9,3.2,17.5,25.8,90.3,4.5,1.2,0.5,3.9
0500000US51159,"Richmond County, Virginia",54.7,45.3,2.9,5.6,6.7,3.2,3.4,13.6,11.5,16,6.6,9.3,9.8,8.7,2.7,16.7,21.2,64.4,26.7,0.2,0.3,7.1
0500000US51161,"Roanoke County, Virginia",48.1,51.9,4.7,5.5,6.1,6.3,5.4,11.1,12.1,13.7,7.2,6.8,12,6.8,2.4,20.2,21.1,88,5.9,0.2,3.1,3.1
0500000US51163,"Rockbridge County, Virginia",49.7,50.3,4.3,5.4,4.4,5.5,5,10,10.9,12.7,8.2,8,13.9,8.2,3.4,17.7,25.5,93.3,3.3,0.4,0.7,1.9
0500000US51165,"Rockingham County, Virginia",49.1,50.9,5.6,5.9,6.6,6.9,6.5,11.2,11.5,13.1,7.1,6.7,10.3,5.7,2.8,22.2,18.8,93,3,0.3,0.7,6.9
0500000US51167,"Russell County, Virginia",49,51,4.7,4.7,6.2,5.6,5.2,10.6,11.9,13.8,8.5,8.3,12.1,6.3,2.2,19.1,20.7,97.7,1,0.2,0,1.2
0500000US51169,"Scott County, Virginia",50.6,49.4,4,4.6,6.3,5.2,4.9,10.8,11.3,14,7.5,7.9,13,7.8,2.7,18.4,23.5,97.9,0.6,0.4,0.3,1.4
0500000US51171,"Shenandoah County, Virginia",49.3,50.7,5.4,6.2,5.8,5.7,5.3,10.9,11.2,13.8,7.5,7,12,6.5,2.7,21.2,21.2,93.4,1.9,0.1,1,7.2
0500000US51173,"Smyth County, Virginia",49.3,50.7,4.8,5.2,5.9,5.4,5.5,11.6,11.5,14.1,6.9,7.7,11.8,7.2,2.3,19.4,21.3,95.6,2.2,0.4,0.7,2
0500000US51175,"Southampton County, Virginia",51.7,48.3,4.9,5.2,5.7,5.1,5.2,9.8,11.3,16.3,8,9,11.3,6.4,1.8,19.4,19.4,62.4,32.1,0.6,0.2,1.7
0500000US51177,"Spotsylvania County, Virginia",49.1,50.9,6.2,6.6,7.6,7,6,12.4,12.9,14.6,7.2,5.7,8.6,3.9,1.3,25,13.7,72.1,16.1,0.4,2.4,9.8
0500000US51179,"Stafford County, Virginia",50.5,49.5,6.4,7.2,7.7,7.5,7.2,13.3,13.9,15.1,6.8,4.8,6.6,2.8,0.8,26.2,10.1,67.3,17.7,0.3,3.3,13
0500000US51181,"Surry County, Virginia",48.4,51.6,4.4,4.5,5.1,5.5,4.6,12.4,7.8,15,10,9.1,13.3,5.7,2.7,17.3,21.7,53,44.4,0,0.2,0.6
0500000US51183,"Sussex County, Virginia",59.9,40.1,4.3,3.9,4.8,5.2,8.1,16.1,12.8,14.2,7.6,5.8,10,5.5,1.8,15.7,17.3,39.9,55.3,0,1.3,3
0500000US51185,"Tazewell County, Virginia",49.6,50.4,5.3,5.8,4.7,5.6,5.3,10.8,12.1,13.5,8,7.4,12.7,6.6,2.2,19.3,21.5,94.4,3.2,0.2,0.6,1
0500000US51187,"Warren County, Virginia",49.8,50.2,5.9,6.6,5.7,6.5,6,12.4,11.2,15.2,7.9,6.9,9.6,4.5,1.5,22.1,15.6,89,4.3,0.2,1.1,4.6
0500000US51191,"Washington County, Virginia",49.2,50.8,4.1,4.9,5.6,6.3,5.3,10.4,11.6,13.8,8,7.7,12.9,7,2.3,18.3,22.2,96.1,1.4,0.1,0.6,1.5
0500000US51193,"Westmoreland County, Virginia",49.5,50.5,5.1,6.8,4.4,4.2,5.2,10.6,10,12.5,5.8,10.6,14.5,7.7,2.6,18.8,24.8,67.9,25.9,0.5,0.7,6.5
0500000US51195,"Wise County, Virginia",52.4,47.6,4.8,5.8,5.2,6.1,6.6,13.7,12.3,13.2,6.9,7.8,10.7,4.8,2.1,19.4,17.7,92.1,5.5,0.1,0.4,1.2
0500000US51197,"Wythe County, Virginia",48.8,51.2,4.7,5.7,5.7,5.7,4.8,10.9,12.2,14.7,7.6,7.4,12,6.1,2.6,19.9,20.7,94.9,2.9,0.2,0.4,1.3
0500000US51199,"York County, Virginia",49.1,50.9,5.6,6.3,7.5,7.1,6.4,11.2,13.5,13.3,7.2,6.2,9.2,4.7,1.8,23.9,15.7,74.4,13.3,0.3,5.6,6.4
0500000US51510,"Alexandria city, Virginia",48.2,51.8,7.1,4.7,4.1,3.5,4.7,21.9,18.4,13.5,5.8,5.2,7.1,2.7,1.5,18.2,11.3,62.2,21.8,0.2,5.9,16.7
0500000US51520,"Bristol city, Virginia",47.1,52.9,5.5,5.9,5.1,7.8,4.2,12.8,11.8,12.3,7.6,6.5,11,6.3,3.1,21.3,20.4,90.5,5.7,0,0.2,2.3
0500000US51530,"Buena Vista city, Virginia",42.8,57.2,5.1,6.4,7,7.1,10.8,13.1,6.2,14.4,6.3,5,10,6.5,1.9,20.7,18.4,89.2,7.3,0.1,1.9,1.8
0500000US51540,"Charlottesville city, Virginia",48.4,51.6,5,4,4.4,6.8,15.3,20.3,12.2,10.4,5.7,4.5,6.8,3,1.5,15.6,11.3,70.6,18.8,0.2,7.1,5.5
0500000US51550,"Chesapeake city, Virginia",48.9,51.1,6.3,7,6.6,6.7,6.3,14.2,13.5,13.5,6.9,6.1,8,3.7,1.3,24.2,13,61.1,30,0.2,3.2,6.2
0500000US51570,"Colonial Heights city, Virginia",46.2,53.8,6.1,6,7.1,5.6,5.8,12.4,11.9,12.7,6.4,5.6,10.1,7.2,3.1,22.8,20.4,75.5,15.3,0.3,4.2,5.9
0500000US51580,"Covington city, Virginia",47.9,52.1,5.9,5.8,5.9,4.5,6.6,12.9,12,11.6,6,8.5,11.8,5.8,2.6,20.5,20.2,82.1,13.1,0,1.2,2.4
0500000US51590,"Danville city, Virginia",46,54,5.9,6.6,5.8,5.7,6.5,12.7,10.4,11.9,7,7.3,11,6.1,3.2,21.8,20.3,45.5,49.4,0.1,1.2,4.3
0500000US51595,"Emporia city, Virginia",45.1,54.9,5,6.7,11.9,6.8,5,14,12,11.5,5.8,4.4,7.8,5.1,3.9,28.7,16.8,28,63.2,0.1,0.3,6.8
0500000US51600,"Fairfax city, Virginia",48.6,51.4,7.2,6,5.6,6,6.6,13.8,13.4,13.5,7.3,5.6,8.4,4.4,2.1,22.3,14.9,67.8,4.9,0.1,17.2,17.2
0500000US51610,"Falls Church city, Virginia",48.6,51.4,5.3,7.4,7.6,6.4,5.6,12.4,13.7,15.6,6.8,6.4,8,3.8,1,24.9,12.9,79.4,4.9,0.2,9.9,10.7
0500000US51620,"Franklin city, Virginia",44.7,55.3,6.7,9,5.9,4.4,3.2,13.5,13.4,10.7,6.1,7.7,11.3,5.1,2.8,25.2,19.3,36.9,56.7,0,1.3,1.1
0500000US51630,"Fredericksburg city, Virginia",45.4,54.6,7,5.4,5.7,8.4,13.2,18,11.3,10.5,5.4,4.4,6.7,2.9,1.2,21,10.8,62.3,22.1,0.2,2.7,10.7
0500000US51640,"Galax city, Virginia",47.4,52.6,5.1,6.2,8.2,5,2.6,9.1,13.9,13.2,6.2,8.1,11.7,6.5,4.2,21.7,22.4,89.6,7.5,0,0.6,14.5
0500000US51650,"Hampton city, Virginia",48.2,51.8,6.1,5,6.5,6.5,8.8,15.7,11.2,11.7,7.4,6,8.7,4.3,2,21.1,15,41.1,49.9,0.5,2.5,5.8
0500000US51660,"Harrisonburg city, Virginia",48,52,5.1,4.8,4.2,17.4,17.8,14.1,11.2,8.6,3.9,3.9,4.8,2.6,1.5,16.3,9,80.4,7.4,0.1,3.9,19.7
0500000US51670,"Hopewell city, Virginia",46.8,53.2,7.4,8.4,5.9,6.6,5.5,14.8,10.8,12.4,6.7,5.9,9,4.2,2.3,25.7,15.5,50.9,43.5,0.1,1.4,7.9
0500000US51678,"Lexington city, Virginia",56.8,43.2,2.3,2.2,1.8,24.2,25.3,7.8,5.4,7.6,4.1,3.6,8.9,4.7,2,9,15.6,83.7,8.8,0,3.5,6.1
0500000US51680,"Lynchburg city, Virginia",46.8,53.2,6.1,4.8,5.3,11.1,16.9,13.8,8.8,9.1,4.8,5.2,7.4,4.4,2.3,19.2,14.1,65,28.6,0.3,2.4,4.2
0500000US51683,"Manassas city, Virginia",50.2,49.8,8.4,7.4,7.1,6.2,6.7,15.3,14.4,13,6,5.7,6.3,2.5,1,26.9,9.7,66.1,13.6,0.8,5.2,36.6
0500000US51685,"Manassas Park city, Virginia",52.3,47.7,6.5,7.5,7.7,6.7,6.4,15.9,17.4,14.5,4.7,4.5,5.3,2.4,0.8,25.6,8.5,62.3,15.3,0.1,11.1,39.7
0500000US51690,"Martinsville city, Virginia",44.4,55.6,8.1,5.8,6.7,4.9,6.1,11.4,10.9,13.1,7.5,6.8,10.5,5.4,2.8,24.1,18.7,48,45.4,0.4,1,5.7
0500000US51700,"Newport News city, Virginia",48.3,51.7,7.3,6.7,5.7,6.9,8.5,17,12,11.5,6,5.8,7.4,3.7,1.5,23.2,12.7,47.9,41.1,0.3,3.2,9
0500000US51710,"Norfolk city, Virginia",52.2,47.8,6.6,5.4,5.1,6.5,14,19.4,11.4,10.1,5.6,5.1,6.5,2.9,1.4,19.7,10.9,47,41.1,0.4,3.7,8
0500000US51720,"Norton city, Virginia",46.6,53.4,9,5.5,6.3,4.3,5.7,13.4,14,7.9,10.6,7,8.9,6.3,1.2,23.7,16.4,89.8,3.1,0,4.6,1.2
0500000US51730,"Petersburg city, Virginia",45.6,54.4,7.3,6.1,4.8,4.9,7.6,15.9,10.2,12.8,6.4,7.2,9.6,5,2.1,21.4,16.7,17.5,76.7,0.2,0.9,4.9
0500000US51735,"Poquoson city, Virginia",49.8,50.2,4.6,5.7,7,7.2,5.5,10,11.9,14.2,7.7,6.6,10.7,6.7,2.2,22.1,19.6,93.9,1.1,0.1,2.5,2.8
0500000US51740,"Portsmouth city, Virginia",48.1,51.9,7.5,6.6,5.9,5.5,7.5,16.5,11.8,11.5,6.5,6.2,8.3,4.1,2,23.4,14.5,39.8,52.9,0.4,1.4,4.5
0500000US51750,"Radford city, Virginia",47.4,52.6,3.1,3.4,2.3,17.8,27,10.7,7.8,8.6,7.9,2.6,4.9,2.2,1.5,10.6,8.7,84.8,9.9,0,1.6,2.9
0500000US51760,"Richmond city, Virginia",47.4,52.6,5.9,4.9,4.4,6.3,8.8,21.4,11.8,11.2,6.3,6.1,7.7,3.3,1.8,17.6,12.8,45.5,46.9,0.4,2.1,6.9
0500000US51770,"Roanoke city, Virginia",47.6,52.4,6.8,6.4,5.5,5,5.8,15.5,12.8,13,6.8,6.5,9.4,4,2.7,21.9,16.1,62.4,29,0.2,3,6.3
0500000US51775,"Salem city, Virginia",46.5,53.5,4.5,6.6,4.5,8.5,8.4,11.6,10.6,12.8,6.9,6.8,10.5,5.4,3.1,19.1,19,87.4,6.7,0.1,1.7,3.3
0500000US51790,"Staunton city, Virginia",45.7,54.3,5.9,5,4.9,5.6,6.4,13,12.3,12.2,8.3,5.4,11.9,5.3,3.8,19,21,83.4,11.3,0.3,1.4,3.1
0500000US51800,"Suffolk city, Virginia",48.5,51.5,6.6,6.8,6.9,6.3,5.7,13.5,12.8,14.1,6.8,6.3,8.6,3.9,1.6,24.3,14.2,51.5,41.8,0.2,2,4.4
0500000US51810,"Virginia Beach city, Virginia",49.2,50.8,6.3,6.1,6.2,5.9,7.2,16.5,13,12.7,6.4,5.7,8.1,4,1.6,22.3,13.7,66.3,19,0.3,6.7,8.2
0500000US51820,"Waynesboro city, Virginia",48.9,51.1,6.4,7.5,6.4,5.3,5.1,14.6,12.7,11.8,6.3,6.2,9.4,5.7,2.5,23.3,17.6,81.4,14.2,0.5,1.1,8.1
0500000US51830,"Williamsburg city, Virginia",46.4,53.6,3.5,3.2,1.9,19.3,22.4,12.1,5.6,7.2,4.3,5,8.6,5.6,1.4,10.4,15.7,73.4,15,0.4,6.5,7.1
0500000US51840,"Winchester city, Virginia",49.1,50.9,6.7,6.7,5.8,8,6.4,13.3,11.6,14.2,5.7,5.7,9.1,4.8,2,22.9,15.9,82,10.1,0.2,2.2,17.8
0500000US53001,"Adams County, Washington",50.9,49.1,9.8,10,10.2,7.8,7.5,12.8,11.2,10.1,4.8,4.8,6.6,3.2,1.2,35.2,10.9,65.1,1,4.1,0.8,63.6
0500000US53003,"Asotin County, Washington",48.5,51.5,5,4.8,7.2,5.4,5.3,11,11.3,11.8,7.1,8.4,12.9,7.9,2.1,20.4,22.8,92.5,0.5,1.1,0.9,4
0500000US53005,"Benton County, Washington",50,50,7.1,8,7.2,6.8,6.1,13.6,12.4,11.8,6.4,6.1,8.8,4.1,1.6,26.8,14.5,82.1,1.6,0.8,2.6,21.7
0500000US53007,"Chelan County, Washington",50.1,49.9,6.1,7.4,6.1,6.2,6,12.3,11.5,11.6,7.2,7,10.8,5.3,2.5,23.7,18.6,80.4,0.6,0.9,0.8,27.9
0500000US53009,"Clallam County, Washington",49.2,50.8,4.7,4.8,4.7,4.7,4.7,10.5,10.1,10.5,7.5,9,16.8,8.7,3.3,17.2,28.8,87.7,1.1,4.9,1.7,6.3
0500000US53011,"Clark County, Washington",49.4,50.6,6.2,6.9,6.9,6.6,5.8,13.1,13.4,13.3,6.6,6.2,9.4,3.9,1.7,24.3,15,84.6,1.8,0.6,4.6,9.6
0500000US53013,"Columbia County, Washington",48.2,51.8,4.4,5.8,6.4,3.6,3.6,8.9,11.6,11.5,7.7,8.2,16.2,9,3,19.5,28.3,89.4,0.9,0.2,1.8,7.8
0500000US53015,"Cowlitz County, Washington",49.5,50.5,6,6,6.9,6.1,5.4,12.2,11.5,12.8,7.1,7.2,11.3,5.3,2.2,22.9,18.8,89,0.8,1.5,1.3,9
0500000US53017,"Douglas County, Washington",50.2,49.8,6.5,8.5,6.7,6.7,5.9,12.1,11.9,11.6,6.4,6.3,9.9,5.2,2,26.2,17.2,69.3,0.5,0.7,0.7,31.6
0500000US53019,"Ferry County, Washington",50.4,49.6,4.1,4.6,5,5.5,4.7,8.6,11.9,11.5,8.7,10,16.4,6.2,2.8,16.6,25.4,76.4,0.1,13.1,0.7,4.7
0500000US53021,"Franklin County, Washington",51.8,48.2,9.1,9.4,9.4,7.7,6.7,15.4,13.7,10.6,4.7,4.3,5.6,2.5,0.9,32.8,9,70.5,2.2,1.3,2.2,53.1
0500000US53023,"Garfield County, Washington",51.1,48.9,5,5.6,5.9,10.2,0.7,10.6,9.9,10.8,7.4,9.1,13,9,2.7,24,24.7,91.3,0,0,3.2,1.9
0500000US53025,"Grant County, Washington",50.8,49.2,8.1,8.5,8.3,7.4,7,13.4,11.8,11,5.6,5.4,8.1,3.9,1.4,29.6,13.5,68.9,0.8,1.2,1,41.6
0500000US53027,"Grays Harbor County, Washington",51.3,48.7,5.4,5.7,5.9,5.7,4.9,11.7,11.7,12.4,7.5,8.1,13,5.6,2.4,20.5,21,87.7,1.2,4.2,1.5,10
0500000US53029,"Island County, Washington",50,50,5.6,4.7,5.1,4.7,6.9,13.8,10.1,10.6,6.7,7.9,14.8,7,2.2,18.3,24,84.6,3.1,1,4.9,7.7
0500000US53031,"Jefferson County, Washington",48.8,51.2,3,4.1,3.3,3.3,3.4,8.8,8.2,10.5,8.3,11.8,22.4,10,2.9,12.5,35.3,90.9,0.6,2,1.6,3.7
0500000US53033,"King County, Washington",50.1,49.9,5.8,5.9,5.4,5.4,6.1,18,15,13.5,6.2,5.8,7.8,3.5,1.7,20.4,13,64,6.5,0.6,17.6,9.7
0500000US53035,"Kitsap County, Washington",51.1,48.9,5.8,5.7,5.7,5.6,7.8,14.4,11.6,12.1,7.3,6.7,10.9,4.9,1.6,20.6,17.4,80.9,2.7,1,4.8,7.8
0500000US53037,"Kittitas County, Washington",50.5,49.5,4.7,5.2,4.6,9,15.8,11.8,9.9,10.7,6.2,6.4,9.5,4.6,1.6,17.2,15.7,88.5,1,0.6,1.6,8.8
0500000US53039,"Klickitat County, Washington",50.3,49.7,5,4.9,6.1,5.2,4.6,9.7,12,12.5,7.7,8.7,15.3,6.9,1.4,19.5,23.6,92.9,0.7,2.5,0.7,12
0500000US53041,"Lewis County, Washington",50,50,5.9,5.5,6.2,6.1,5.2,11.8,11.6,12.2,7.3,7.5,12.5,6,2.3,21.6,20.7,89.9,0.5,0.7,1.3,10.2
0500000US53043,"Lincoln County, Washington",50.5,49.5,5,5.3,7,5.9,4.4,8.6,9.9,11.8,8.4,8.1,14.7,8.6,2.2,21.4,25.5,93.4,0.8,1.5,0.7,3.4
0500000US53045,"Mason County, Washington",51.8,48.2,5.3,5.6,5.3,5.2,5.3,11.4,11.3,11.5,8.1,8.5,14.2,6.3,2.1,19.5,22.5,83.5,1.3,2.5,1.2,10
0500000US53047,"Okanogan County, Washington",50.8,49.2,6.2,6.7,6.4,5.6,5.3,10.8,11.2,11.2,7.5,7.9,13.1,6.3,1.7,23,21.1,72.5,0.4,9.6,0.9,20.1
0500000US53049,"Pacific County, Washington",50.3,49.7,4.2,4.7,4.7,4.5,4.2,9,9.9,10.5,8.5,9.5,19,8.7,2.6,16.3,30.3,87.2,0.4,2.5,1.7,9.8
0500000US53051,"Pend Oreille County, Washington",50.4,49.6,4.5,4.5,5.9,6.6,3.8,8.8,9.4,12.4,8.8,9.8,17,6.4,2.3,19.2,25.7,89.9,0.4,3.9,1,3.8
0500000US53053,"Pierce County, Washington",49.9,50.1,6.7,6.8,6.3,6.1,7,15.5,13,12.7,6.5,6,8.2,3.8,1.5,23.5,13.5,72.9,6.8,1.3,6.3,10.9
0500000US53055,"San Juan County, Washington",48.2,51.8,2.9,3.6,4.1,4.3,3.4,7.6,10.2,11.5,9.3,10.1,21.2,9.4,2.3,13.2,32.9,92.3,0.9,1,1.3,6.4
0500000US53057,"Skagit County, Washington",49.4,50.6,6,5.9,6.4,5.8,5.7,12.6,11.6,11.6,7,7.1,12.1,6,2.2,22,20.3,82.1,0.9,1.9,1.9,18.4
0500000US53059,"Skamania County, Washington",50.2,49.8,4.3,5.2,6,5.4,4.3,9.8,12.4,14.1,8.7,10,12.7,5.6,1.6,19.1,19.9,92.8,0.5,1.8,1.1,6.3
0500000US53061,"Snohomish County, Washington",50.1,49.9,6.3,6.2,6.5,5.8,5.8,14.8,14,14,7.1,6.3,8.1,3.5,1.5,22.7,13.1,75.4,3.1,0.9,10.8,10.2
0500000US53063,"Spokane County, Washington",49.6,50.4,6.1,5.9,6.5,6.4,6.8,14.9,12.2,12.2,6.7,6.5,9.5,4.5,1.8,22.2,15.8,87.8,1.7,1.3,2.3,5.7
0500000US53065,"Stevens County, Washington",49.8,50.2,5.3,6.3,5.9,5.9,4.9,9.2,10,12.4,8.4,9.1,14.2,6.3,2,21.5,22.5,89.1,0.4,5,0.6,3.7
0500000US53067,"Thurston County, Washington",48.9,51.1,5.8,6.2,5.9,5.8,6,14.4,13.3,12.4,6.6,6.7,10.4,4.6,1.7,21.6,16.8,81.5,3.2,1.4,5.7,8.9
0500000US53069,"Wahkiakum County, Washington",47.3,52.7,3.9,5,4.8,4.3,4.7,5.7,9.9,11.5,6.4,10.7,21,9.7,2.4,16.4,33,90.8,1.3,0.7,1.9,6.9
0500000US53071,"Walla Walla County, Washington",51.2,48.8,5.5,5.6,6.3,7.9,8.9,12.6,11.2,11.7,6.7,6,9.7,4.9,3,21.1,17.6,83.7,1.8,0.7,1.7,21.3
0500000US53073,"Whatcom County, Washington",49.4,50.6,5.3,5.5,5.5,6.8,10.7,13.4,11.8,11.6,6.1,6.5,10.4,4.5,2,19.6,16.9,83.3,1,2.9,4.1,9.4
0500000US53075,"Whitman County, Washington",51.1,48.9,4.2,4.2,4.4,15.3,22.3,14.3,8.8,7.5,4.4,4.4,5.9,2.9,1.3,15.1,10.2,82.4,2.2,0.3,8.5,6.3
0500000US53077,"Yakima County, Washington",50.1,49.9,8.1,8.5,8.4,7.5,6.8,13.3,11.9,11.1,5.7,5.1,7.9,3.9,1.7,29.8,13.5,77.3,1.2,4,1,49.3
0500000US54001,"Barbour County, West Virginia",49.1,50.9,5.1,5.1,6.2,8,7.9,10.4,11.1,12.7,7.9,6.2,11.4,6.1,1.9,20,19.4,95.8,0.9,0.3,0.8,0.9
0500000US54003,"Berkeley County, West Virginia",49.3,50.7,6.2,6.7,6.6,5.9,5.7,13.6,13.6,14.1,6.9,6.3,9.4,3.8,1.2,23.5,14.5,86.8,7.8,0.1,1.1,4.4
0500000US54005,"Boone County, West Virginia",49.7,50.3,4.9,6.2,6.2,6.2,4.9,10,13.2,13.9,6.4,8.9,12.1,5.3,1.7,21.5,19.1,98,1,0,0.1,0.4
